Observation,Label,Prediction,Threshold,Explanation,Change
0,False,0.10064484928823496,0.5,0,No Explanation
1,False,0.12593491555554628,0.5,0,No Explanation
2,False,0.1036720780883133,0.5,0,No Explanation
3,True,0.19907996713660403,0.5,0,No Explanation
4,False,0.08172751769810574,0.5,0,No Explanation
5,False,0.3069120627053432,0.5,0,No Explanation
6,False,0.11741250028135694,0.5,0,No Explanation
7,False,0.1661762606726206,0.5,0,No Explanation
8,True,0.2532903674168099,0.5,0,No Explanation
9,False,0.18090301316166288,0.5,0,No Explanation
10,True,0.2852981687717631,0.5,0,No Explanation
11,False,0.17893700948171432,0.5,0,No Explanation
12,False,0.4388163473833163,0.5,0,No Explanation
13,False,0.11149821629789941,0.5,0,No Explanation
14,False,0.05397638643413033,0.5,0,No Explanation
15,False,0.12645828689929448,0.5,0,No Explanation
16,True,0.10478782470571975,0.5,0,No Explanation
17,False,0.12401787680109946,0.5,0,No Explanation
18,False,0.10821128596373107,0.5,0,No Explanation
19,False,0.05352045448927742,0.5,0,No Explanation
20,False,0.09829173229760546,0.5,0,No Explanation
21,True,0.14553138328450194,0.5,0,No Explanation
22,False,0.03798960534945082,0.5,0,No Explanation
23,False,0.10092242557156914,0.5,0,No Explanation
24,False,0.10497012011087116,0.5,0,No Explanation
25,False,0.2999753513867646,0.5,0,No Explanation
26,False,0.13105789815291344,0.5,0,No Explanation
27,True,0.24014334236172435,0.5,0,No Explanation
28,False,0.2667016543727068,0.5,0,No Explanation
29,False,0.12976706220122677,0.5,0,No Explanation
30,False,0.16701521497066904,0.5,0,No Explanation
31,False,0.1630692852401807,0.5,0,No Explanation
32,True,0.09185587163508142,0.5,0,No Explanation
33,False,0.16287661126238462,0.5,0,No Explanation
34,False,0.4726876832272582,0.5,0,No Explanation
35,True,0.17780801659247458,0.5,0,No Explanation
36,True,0.2141473017544312,0.5,0,No Explanation
37,False,0.1483036583505679,0.5,0,No Explanation
38,False,0.5033316490396454,0.5,1,term:: 36 months from 0.0 to 1.0
38,False,0.5033316490396454,0.5,1,term:: 60 months from 1.0 to 0.0
38,False,0.5033316490396454,0.5,2,purpose::debt_consolidation from 0.0 to 1.0
38,False,0.5033316490396454,0.5,2,purpose::small_business from 1.0 to 0.0
38,False,0.5033316490396454,0.5,3,verification_status::Not Verified from 0.0 to 1.0
38,False,0.5033316490396454,0.5,3,verification_status::Source Verified from 1.0 to 0.0
38,False,0.5033316490396454,0.5,4,fico_range_high from 0.18817204301075252 to 0.2915053763440859
38,False,0.5033316490396454,0.5,5,fico_range_low from 0.18918918918918948 to 0.29308108108108133
38,False,0.5033316490396454,0.5,6,cr_hist from 0.03580429303901973 to 0.16935734770139912
38,False,0.5033316490396454,0.5,7,emp_length::1 year from 1.0 to 0.0
38,False,0.5033316490396454,0.5,7,emp_length::10+ years from 0.0 to 1.0
38,False,0.5033316490396454,0.5,8,revol_bal from 0.001098921286840167 to 0.023605858018701704
38,False,0.5033316490396454,0.5,9,annual_inc from 0.006408600358348265 to 0.009809259445532452
38,False,0.5033316490396454,0.5,10,delinq_2yrs from 0.05555555555555555 to 0.007722222222222222
38,False,0.5033316490396454,0.5,10,revol_util from 0.15061728395061727 to 0.3083266049382716
39,False,0.07921481152010551,0.5,0,No Explanation
40,False,0.04258582650268396,0.5,0,No Explanation
41,False,0.24855424258930586,0.5,0,No Explanation
42,False,0.21497713831004264,0.5,0,No Explanation
43,False,0.0970531378732777,0.5,0,No Explanation
44,False,0.10461860224225825,0.5,0,No Explanation
45,False,0.1726283097302706,0.5,0,No Explanation
46,True,0.09833036173205624,0.5,0,No Explanation
47,False,0.1482382257858064,0.5,0,No Explanation
48,False,0.07442367275247644,0.5,0,No Explanation
49,False,0.12406929498571279,0.5,0,No Explanation
50,False,0.09163971290807095,0.5,0,No Explanation
51,False,0.05321415027171164,0.5,0,No Explanation
52,False,0.12447845814362181,0.5,0,No Explanation
53,False,0.23503553050795867,0.5,0,No Explanation
54,False,0.06483179389994297,0.5,0,No Explanation
55,False,0.1755978462745081,0.5,0,No Explanation
56,False,0.18704789206219177,0.5,0,No Explanation
57,False,0.10964226509432408,0.5,0,No Explanation
58,True,0.24909996940678308,0.5,0,No Explanation
59,False,0.13769864815781288,0.5,0,No Explanation
60,True,0.1340956468874732,0.5,0,No Explanation
61,True,0.18647028026972956,0.5,0,No Explanation
62,False,0.16448021050685976,0.5,0,No Explanation
63,False,0.4918115558674571,0.5,0,No Explanation
64,False,0.14405399299882135,0.5,0,No Explanation
65,False,0.13818825493587422,0.5,0,No Explanation
66,False,0.045234736260226754,0.5,0,No Explanation
67,True,0.3143018542844487,0.5,0,No Explanation
68,False,0.444293201597141,0.5,0,No Explanation
69,False,0.32003449645492754,0.5,0,No Explanation
70,False,0.1437225397862637,0.5,0,No Explanation
71,False,0.11970057770492008,0.5,0,No Explanation
72,False,0.45573244121087925,0.5,0,No Explanation
73,True,0.5814515280845121,0.5,1,term:: 36 months from 0.0 to 1.0
73,True,0.5814515280845121,0.5,1,term:: 60 months from 1.0 to 0.0
73,True,0.5814515280845121,0.5,2,emp_length::10+ years from 0.0 to 1.0
73,True,0.5814515280845121,0.5,2,emp_length::nan from 1.0 to 0.0
73,True,0.5814515280845121,0.5,3,fico_range_high from 0.10752688172043001 to 0.2915053763440859
73,True,0.5814515280845121,0.5,3,verification_status::Not Verified from 0.0 to 1.0
73,True,0.5814515280845121,0.5,3,verification_status::Source Verified from 1.0 to 0.0
73,True,0.5814515280845121,0.5,4,fico_range_low from 0.10810810810810834 to 0.29308108108108133
73,True,0.5814515280845121,0.5,4,verification_status::Not Verified from 0.0 to 1.0
73,True,0.5814515280845121,0.5,4,verification_status::Source Verified from 1.0 to 0.0
73,True,0.5814515280845121,0.5,5,dti from 0.02122122122122122 to 0.013309519519519518
73,True,0.5814515280845121,0.5,5,verification_status::Not Verified from 0.0 to 1.0
73,True,0.5814515280845121,0.5,5,verification_status::Source Verified from 1.0 to 0.0
73,True,0.5814515280845121,0.5,6,cr_hist from 0.04114886590770836 to 0.16935734770139912
73,True,0.5814515280845121,0.5,6,verification_status::Not Verified from 0.0 to 1.0
73,True,0.5814515280845121,0.5,6,verification_status::Source Verified from 1.0 to 0.0
73,True,0.5814515280845121,0.5,7,annual_inc from 0.004958539939164132 to 0.009809259445532452
73,True,0.5814515280845121,0.5,7,revol_bal from 0.003816162827400884 to 0.023605858018701704
73,True,0.5814515280845121,0.5,7,verification_status::Not Verified from 0.0 to 1.0
73,True,0.5814515280845121,0.5,7,verification_status::Source Verified from 1.0 to 0.0
73,True,0.5814515280845121,0.5,8,annual_inc from 0.004958539939164132 to 0.009809259445532452
73,True,0.5814515280845121,0.5,8,delinq_2yrs from 0.05555555555555555 to 0.007722222222222222
73,True,0.5814515280845121,0.5,8,verification_status::Not Verified from 0.0 to 1.0
73,True,0.5814515280845121,0.5,8,verification_status::Source Verified from 1.0 to 0.0
74,False,0.24838463438207956,0.5,0,No Explanation
75,False,0.1395551276350896,0.5,0,No Explanation
76,False,0.17854109446222344,0.5,0,No Explanation
77,True,0.1549501439154998,0.5,0,No Explanation
78,True,0.15493876223718983,0.5,0,No Explanation
79,False,0.2774734217244327,0.5,0,No Explanation
80,False,0.02603039257179139,0.5,0,No Explanation
81,True,0.43588668986317997,0.5,0,No Explanation
82,False,0.08838221976441785,0.5,0,No Explanation
83,False,0.145054832173498,0.5,0,No Explanation
84,False,0.1938437172337431,0.5,0,No Explanation
85,True,0.174611753341701,0.5,0,No Explanation
86,False,0.15248258197184336,0.5,0,No Explanation
87,True,0.2890176990940461,0.5,0,No Explanation
88,False,0.14116034763510366,0.5,0,No Explanation
89,False,0.19644902247711502,0.5,0,No Explanation
90,True,0.5267322942119178,0.5,1,term:: 36 months from 0.0 to 1.0
90,True,0.5267322942119178,0.5,1,term:: 60 months from 1.0 to 0.0
90,True,0.5267322942119178,0.5,2,purpose::debt_consolidation from 0.0 to 1.0
90,True,0.5267322942119178,0.5,2,purpose::small_business from 1.0 to 0.0
90,True,0.5267322942119178,0.5,3,verification_status::Not Verified from 0.0 to 1.0
90,True,0.5267322942119178,0.5,3,verification_status::Source Verified from 1.0 to 0.0
90,True,0.5267322942119178,0.5,4,fico_range_high from 0.13440860215053752 to 0.2915053763440859
90,True,0.5267322942119178,0.5,5,fico_range_low from 0.13513513513513553 to 0.29308108108108133
90,True,0.5267322942119178,0.5,6,loan_amnt from 0.4525641025641025 to 0.27147179487179485
90,True,0.5267322942119178,0.5,6,funded_amnt from 0.4525641025641025 to 0.2657134615384615
91,False,0.08706100618174609,0.5,0,No Explanation
92,False,0.480932250615091,0.5,0,No Explanation
93,False,0.20388221107500085,0.5,0,No Explanation
94,False,0.09045613759980163,0.5,0,No Explanation
95,True,0.4257504635486093,0.5,0,No Explanation
96,False,0.15203608162156607,0.5,0,No Explanation
97,False,0.2779318313734834,0.5,0,No Explanation
98,True,0.36129166801994467,0.5,0,No Explanation
99,False,0.08633525379038058,0.5,0,No Explanation
100,True,0.5907691680356231,0.5,1,term:: 36 months from 0.0 to 1.0
100,True,0.5907691680356231,0.5,1,term:: 60 months from 1.0 to 0.0
100,True,0.5907691680356231,0.5,2,purpose::debt_consolidation from 0.0 to 1.0
100,True,0.5907691680356231,0.5,2,purpose::small_business from 1.0 to 0.0
100,True,0.5907691680356231,0.5,3,dti from 0.02276276276276276 to 0.013309519519519518
100,True,0.5907691680356231,0.5,3,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,3,verification_status::Verified from 1.0 to 0.0
100,True,0.5907691680356231,0.5,4,fico_range_high from 0.21505376344086002 to 0.2915053763440859
100,True,0.5907691680356231,0.5,4,cr_hist from 0.02650560528374034 to 0.16935734770139912
100,True,0.5907691680356231,0.5,4,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,4,verification_status::Verified from 1.0 to 0.0
100,True,0.5907691680356231,0.5,5,fico_range_low from 0.21621621621621667 to 0.29308108108108133
100,True,0.5907691680356231,0.5,5,cr_hist from 0.02650560528374034 to 0.16935734770139912
100,True,0.5907691680356231,0.5,5,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,5,verification_status::Verified from 1.0 to 0.0
100,True,0.5907691680356231,0.5,6,annual_inc from 0.004458519104962707 to 0.009809259445532452
100,True,0.5907691680356231,0.5,6,cr_hist from 0.02650560528374034 to 0.16935734770139912
100,True,0.5907691680356231,0.5,6,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,6,verification_status::Verified from 1.0 to 0.0
100,True,0.5907691680356231,0.5,7,cr_hist from 0.02650560528374034 to 0.16935734770139912
100,True,0.5907691680356231,0.5,7,emp_length::10+ years from 0.0 to 1.0
100,True,0.5907691680356231,0.5,7,emp_length::3 years from 1.0 to 0.0
100,True,0.5907691680356231,0.5,7,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,7,verification_status::Verified from 1.0 to 0.0
100,True,0.5907691680356231,0.5,8,funded_amnt from 0.3814102564102564 to 0.2657134615384615
100,True,0.5907691680356231,0.5,8,cr_hist from 0.02650560528374034 to 0.16935734770139912
100,True,0.5907691680356231,0.5,8,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,8,verification_status::Verified from 1.0 to 0.0
100,True,0.5907691680356231,0.5,9,loan_amnt from 0.3814102564102564 to 0.27147179487179485
100,True,0.5907691680356231,0.5,9,revol_bal from 0.007174720134141881 to 0.023605858018701704
100,True,0.5907691680356231,0.5,9,cr_hist from 0.02650560528374034 to 0.16935734770139912
100,True,0.5907691680356231,0.5,9,verification_status::Not Verified from 0.0 to 1.0
100,True,0.5907691680356231,0.5,9,verification_status::Verified from 1.0 to 0.0
101,False,0.32625823154241634,0.5,0,No Explanation
102,False,0.15187257735480097,0.5,0,No Explanation
103,False,0.3046996370310809,0.5,0,No Explanation
104,True,0.4750941000330985,0.5,0,No Explanation
105,True,0.18854670335731866,0.5,0,No Explanation
106,False,0.09079413107709175,0.5,0,No Explanation
107,False,0.15841199517031618,0.5,0,No Explanation
108,False,0.11316232483689481,0.5,0,No Explanation
109,False,0.37880712946597933,0.5,0,No Explanation
110,False,0.08108829567185223,0.5,0,No Explanation
111,False,0.10339459591129976,0.5,0,No Explanation
112,False,0.0523280969548514,0.5,0,No Explanation
113,True,0.1559036703451173,0.5,0,No Explanation
114,False,0.21371092364449623,0.5,0,No Explanation
115,False,0.07942229083460202,0.5,0,No Explanation
116,False,0.0980381044477199,0.5,0,No Explanation
117,False,0.05705283919198123,0.5,0,No Explanation
118,False,0.09096868595774552,0.5,0,No Explanation
119,False,0.031960144964599056,0.5,0,No Explanation
120,False,0.08948335854677178,0.5,0,No Explanation
121,False,0.2806705097136444,0.5,0,No Explanation
122,False,0.1970309311467357,0.5,0,No Explanation
123,False,0.24977698734543965,0.5,0,No Explanation
124,False,0.2649280742155087,0.5,0,No Explanation
125,False,0.23494180537648265,0.5,0,No Explanation
126,False,0.21204165866722385,0.5,0,No Explanation
127,False,0.3162251784371215,0.5,0,No Explanation
128,False,0.1979667818073981,0.5,0,No Explanation
129,False,0.19156329466019492,0.5,0,No Explanation
130,False,0.051582521264008495,0.5,0,No Explanation
131,False,0.1386932018704858,0.5,0,No Explanation
132,False,0.10351219086691703,0.5,0,No Explanation
133,False,0.19017666589146973,0.5,0,No Explanation
134,False,0.27887305755466074,0.5,0,No Explanation
135,False,0.216724130630927,0.5,0,No Explanation
136,False,0.5067121993265656,0.5,1,term:: 36 months from 0.0 to 1.0
136,False,0.5067121993265656,0.5,1,term:: 60 months from 1.0 to 0.0
136,False,0.5067121993265656,0.5,2,purpose::debt_consolidation from 0.0 to 1.0
136,False,0.5067121993265656,0.5,2,purpose::small_business from 1.0 to 0.0
136,False,0.5067121993265656,0.5,3,verification_status::Not Verified from 0.0 to 1.0
136,False,0.5067121993265656,0.5,3,verification_status::Verified from 1.0 to 0.0
136,False,0.5067121993265656,0.5,4,dti from 0.02052052052052052 to 0.013309519519519518
136,False,0.5067121993265656,0.5,5,fico_range_high from 0.24193548387096753 to 0.2915053763440859
136,False,0.5067121993265656,0.5,6,fico_range_low from 0.24324324324324342 to 0.29308108108108133
136,False,0.5067121993265656,0.5,7,funded_amnt from 0.3589743589743589 to 0.2657134615384615
136,False,0.5067121993265656,0.5,8,cr_hist from 0.1310506648127227 to 0.16935734770139912
136,False,0.5067121993265656,0.5,9,loan_amnt from 0.3589743589743589 to 0.27147179487179485
136,False,0.5067121993265656,0.5,9,open_acc from 0.171875 to 0.127984375
136,False,0.5067121993265656,0.5,10,revol_bal from 0.01818898439965997 to 0.023605858018701704
136,False,0.5067121993265656,0.5,10,open_acc from 0.171875 to 0.127984375
136,False,0.5067121993265656,0.5,11,open_acc from 0.171875 to 0.127984375
136,False,0.5067121993265656,0.5,11,revol_util from 0.22777777777777775 to 0.3083266049382716
137,False,0.1997814092754021,0.5,0,No Explanation
138,False,0.19787993152102581,0.5,0,No Explanation
139,False,0.30978190385916554,0.5,0,No Explanation
140,False,0.16347554473560436,0.5,0,No Explanation
141,False,0.3698963444655757,0.5,0,No Explanation
142,False,0.3810901539054601,0.5,0,No Explanation
143,False,0.13271464052334858,0.5,0,No Explanation
144,True,0.2564528386687847,0.5,0,No Explanation
145,False,0.30673909967995205,0.5,0,No Explanation
146,True,0.24345088540474563,0.5,0,No Explanation
147,False,0.06666877953539994,0.5,0,No Explanation
148,False,0.12381987772897149,0.5,0,No Explanation
149,False,0.1149749431082195,0.5,0,No Explanation
150,True,0.2720237676718333,0.5,0,No Explanation
151,False,0.0926212772457143,0.5,0,No Explanation
152,False,0.205504877361507,0.5,0,No Explanation
153,True,0.11627981704124533,0.5,0,No Explanation
154,False,0.3180219027581031,0.5,0,No Explanation
155,False,0.03537033490868199,0.5,0,No Explanation
156,False,0.07645367155649221,0.5,0,No Explanation
157,False,0.2608523873253849,0.5,0,No Explanation
158,False,0.05634450289324897,0.5,0,No Explanation
159,True,0.27129437566832276,0.5,0,No Explanation
160,False,0.2910815399726055,0.5,0,No Explanation
161,False,0.1650014352967706,0.5,0,No Explanation
162,False,0.24906101792708277,0.5,0,No Explanation
163,False,0.3319237237085219,0.5,0,No Explanation
164,False,0.11913959025783881,0.5,0,No Explanation
165,True,0.14491253944397697,0.5,0,No Explanation
166,False,0.3555877895070242,0.5,0,No Explanation
167,False,0.16062259679004356,0.5,0,No Explanation
168,True,0.2749687877249409,0.5,0,No Explanation
169,True,0.05918996452101719,0.5,0,No Explanation
170,True,0.18287693405793054,0.5,0,No Explanation
171,False,0.23888387246426118,0.5,0,No Explanation
172,True,0.10727981386470672,0.5,0,No Explanation
173,False,0.2821307805288331,0.5,0,No Explanation
174,False,0.13949426016812247,0.5,0,No Explanation
175,False,0.0779348019838915,0.5,0,No Explanation
176,False,0.19572438233157471,0.5,0,No Explanation
177,False,0.06318570309151167,0.5,0,No Explanation
178,False,0.08788495314268156,0.5,0,No Explanation
179,False,0.21118323220257593,0.5,0,No Explanation
180,False,0.13009025452203046,0.5,0,No Explanation
181,False,0.16867372923842602,0.5,0,No Explanation
182,False,0.06400307208312676,0.5,0,No Explanation
183,False,0.24993863798832866,0.5,0,No Explanation
184,False,0.0822051910673196,0.5,0,No Explanation
185,False,0.2948951493745277,0.5,0,No Explanation
186,False,0.40718623915935087,0.5,0,No Explanation
187,False,0.0737418438339079,0.5,0,No Explanation
188,False,0.19816619624569132,0.5,0,No Explanation
189,False,0.06945469128509682,0.5,0,No Explanation
190,False,0.0434784741131315,0.5,0,No Explanation
191,False,0.06926332319699181,0.5,0,No Explanation
192,False,0.13291427362927727,0.5,0,No Explanation
193,False,0.04074289836916093,0.5,0,No Explanation
194,False,0.10738867985741858,0.5,0,No Explanation
195,False,0.24022018257974959,0.5,0,No Explanation
196,False,0.19698476058523787,0.5,0,No Explanation
197,False,0.17585189984095584,0.5,0,No Explanation
198,False,0.1030702352985387,0.5,0,No Explanation
199,False,0.07718668178291274,0.5,0,No Explanation
200,False,0.09248041394678262,0.5,0,No Explanation
201,True,0.2226663333395089,0.5,0,No Explanation
202,False,0.22663882467139707,0.5,0,No Explanation
203,False,0.03664326240099934,0.5,0,No Explanation
204,True,0.1687790127489735,0.5,0,No Explanation
205,False,0.1018427340239882,0.5,0,No Explanation
206,False,0.07528742105641563,0.5,0,No Explanation
207,False,0.04831036916282856,0.5,0,No Explanation
208,False,0.29230654703333414,0.5,0,No Explanation
209,False,0.03124181081553344,0.5,0,No Explanation
210,True,0.17419347133621443,0.5,0,No Explanation
211,False,0.05631652596916819,0.5,0,No Explanation
212,False,0.12950923081125523,0.5,0,No Explanation
213,False,0.14005564699855705,0.5,0,No Explanation
214,True,0.06743463463329433,0.5,0,No Explanation
215,False,0.18033882310815658,0.5,0,No Explanation
216,False,0.02825460104240053,0.5,0,No Explanation
217,False,0.30714906203308445,0.5,0,No Explanation
218,False,0.12407280933068976,0.5,0,No Explanation
219,False,0.2974442451184161,0.5,0,No Explanation
220,True,0.1924467883966866,0.5,0,No Explanation
221,False,0.2314274857064135,0.5,0,No Explanation
222,False,0.0867293345027775,0.5,0,No Explanation
223,False,0.14921852111267073,0.5,0,No Explanation
224,False,0.12162189744494348,0.5,0,No Explanation
225,False,0.04196117017135747,0.5,0,No Explanation
226,True,0.4559757344017865,0.5,0,No Explanation
227,False,0.1734669391691469,0.5,0,No Explanation
228,False,0.13672067912266786,0.5,0,No Explanation
229,False,0.19093210012571984,0.5,0,No Explanation
230,False,0.1778316255100941,0.5,0,No Explanation
231,False,0.1733770702878968,0.5,0,No Explanation
232,False,0.12763647986233645,0.5,0,No Explanation
233,False,0.10164397168167057,0.5,0,No Explanation
234,True,0.07377416444211779,0.5,0,No Explanation
235,False,0.24126106326934815,0.5,0,No Explanation
236,False,0.09902782879175608,0.5,0,No Explanation
237,False,0.22256442948330674,0.5,0,No Explanation
238,False,0.28564097557125073,0.5,0,No Explanation
239,False,0.21097768875315473,0.5,0,No Explanation
240,True,0.22231459421985814,0.5,0,No Explanation
241,True,0.08240053562086044,0.5,0,No Explanation
242,False,0.3387111550423872,0.5,0,No Explanation
243,False,0.10643875416987757,0.5,0,No Explanation
244,True,0.2693219659036445,0.5,0,No Explanation
245,False,0.07764101206414736,0.5,0,No Explanation
246,False,0.11464816161841968,0.5,0,No Explanation
247,True,0.06566189335660175,0.5,0,No Explanation
248,True,0.21077549054817696,0.5,0,No Explanation
249,True,0.23945295742213601,0.5,0,No Explanation
250,False,0.09331698695561877,0.5,0,No Explanation
251,False,0.045477021017203884,0.5,0,No Explanation
252,False,0.060079102683830744,0.5,0,No Explanation
253,False,0.16346030613226836,0.5,0,No Explanation
254,False,0.3161879599542966,0.5,0,No Explanation
255,False,0.2850742877361837,0.5,0,No Explanation
256,False,0.31643546079056595,0.5,0,No Explanation
257,True,0.1002101064043771,0.5,0,No Explanation
258,False,0.1544236691960374,0.5,0,No Explanation
259,False,0.1771401486296441,0.5,0,No Explanation
260,True,0.2045275389725804,0.5,0,No Explanation
261,False,0.08363776324751462,0.5,0,No Explanation
262,False,0.17791215811026367,0.5,0,No Explanation
263,False,0.3981551098186559,0.5,0,No Explanation
264,False,0.10977217440021639,0.5,0,No Explanation
265,True,0.07799135759995969,0.5,0,No Explanation
266,False,0.06959799330155458,0.5,0,No Explanation
267,False,0.11603297514641696,0.5,0,No Explanation
268,False,0.12440308997438856,0.5,0,No Explanation
269,False,0.33683235861848,0.5,0,No Explanation
270,True,0.08571882633455893,0.5,0,No Explanation
271,False,0.39531805899441796,0.5,0,No Explanation
272,False,0.28622481623712787,0.5,0,No Explanation
273,False,0.09415418064196042,0.5,0,No Explanation
274,True,0.14198785102948702,0.5,0,No Explanation
275,False,0.04976496511887341,0.5,0,No Explanation
276,False,0.3311566298291669,0.5,0,No Explanation
277,False,0.1933464248887408,0.5,0,No Explanation
278,False,0.26260497452765535,0.5,0,No Explanation
279,False,0.028533279303932662,0.5,0,No Explanation
280,False,0.08626801310819668,0.5,0,No Explanation
281,False,0.16837879823588908,0.5,0,No Explanation
282,False,0.02718150720349406,0.5,0,No Explanation
283,False,0.06572037735045079,0.5,0,No Explanation
284,False,0.10273532384131821,0.5,0,No Explanation
285,False,0.5115111974209697,0.5,1,term:: 36 months from 0.0 to 1.0
285,False,0.5115111974209697,0.5,1,term:: 60 months from 1.0 to 0.0
285,False,0.5115111974209697,0.5,2,purpose::debt_consolidation from 0.0 to 1.0
285,False,0.5115111974209697,0.5,2,purpose::small_business from 1.0 to 0.0
285,False,0.5115111974209697,0.5,3,verification_status::Not Verified from 0.0 to 1.0
285,False,0.5115111974209697,0.5,3,verification_status::Verified from 1.0 to 0.0
285,False,0.5115111974209697,0.5,4,funded_amnt from 0.5512820512820512 to 0.2657134615384615
285,False,0.5115111974209697,0.5,5,dti from 0.019459459459459462 to 0.013309519519519518
285,False,0.5115111974209697,0.5,6,loan_amnt from 0.5512820512820512 to 0.27147179487179485
285,False,0.5115111974209697,0.5,7,emp_length::10+ years from 0.0 to 1.0
285,False,0.5115111974209697,0.5,7,emp_length::3 years from 1.0 to 0.0
285,False,0.5115111974209697,0.5,8,revol_bal from 0.005833635341843014 to 0.023605858018701704
285,False,0.5115111974209697,0.5,8,cr_hist from 0.1058486138871991 to 0.16935734770139912
285,False,0.5115111974209697,0.5,9,annual_inc from 0.006903065405503008 to 0.009809259445532452
285,False,0.5115111974209697,0.5,9,cr_hist from 0.1058486138871991 to 0.16935734770139912
285,False,0.5115111974209697,0.5,10,open_acc from 0.171875 to 0.127984375
285,False,0.5115111974209697,0.5,10,cr_hist from 0.1058486138871991 to 0.16935734770139912
285,False,0.5115111974209697,0.5,11,revol_util from 0.1419753086419753 to 0.3083266049382716
285,False,0.5115111974209697,0.5,11,cr_hist from 0.1058486138871991 to 0.16935734770139912
285,False,0.5115111974209697,0.5,12,annual_inc from 0.006903065405503008 to 0.009809259445532452
285,False,0.5115111974209697,0.5,12,revol_bal from 0.005833635341843014 to 0.023605858018701704
285,False,0.5115111974209697,0.5,13,revol_bal from 0.005833635341843014 to 0.023605858018701704
285,False,0.5115111974209697,0.5,13,open_acc from 0.171875 to 0.127984375
285,False,0.5115111974209697,0.5,14,revol_bal from 0.005833635341843014 to 0.023605858018701704
285,False,0.5115111974209697,0.5,14,revol_util from 0.1419753086419753 to 0.3083266049382716
286,False,0.09766444772773877,0.5,0,No Explanation
287,True,0.0256387158989909,0.5,0,No Explanation
288,False,0.05040719625956093,0.5,0,No Explanation
289,False,0.11193563827822968,0.5,0,No Explanation
290,True,0.15370779274371277,0.5,0,No Explanation
291,False,0.15758512927405935,0.5,0,No Explanation
292,False,0.09145929934517921,0.5,0,No Explanation
293,False,0.12194615710678854,0.5,0,No Explanation
294,False,0.06849741024820544,0.5,0,No Explanation
295,False,0.03954578111619775,0.5,0,No Explanation
296,False,0.12767186441498055,0.5,0,No Explanation
297,False,0.1472765233201482,0.5,0,No Explanation
298,False,0.16446602455753467,0.5,0,No Explanation
299,False,0.1930486055902485,0.5,0,No Explanation
300,False,0.09364604068974497,0.5,0,No Explanation
301,False,0.07880330581169656,0.5,0,No Explanation
302,False,0.16789649439310095,0.5,0,No Explanation
303,False,0.09980018719105362,0.5,0,No Explanation
304,False,0.12723116535876375,0.5,0,No Explanation
305,True,0.19635568761570307,0.5,0,No Explanation
306,False,0.03805316309913177,0.5,0,No Explanation
307,False,0.0747106207454583,0.5,0,No Explanation
308,True,0.10595080048999589,0.5,0,No Explanation
309,False,0.09312441619967197,0.5,0,No Explanation
310,False,0.4101121310809654,0.5,0,No Explanation
311,False,0.16735645933362756,0.5,0,No Explanation
312,False,0.20908110561220633,0.5,0,No Explanation
313,True,0.3530457699454713,0.5,0,No Explanation
314,False,0.14096648497745937,0.5,0,No Explanation
315,True,0.315739190391069,0.5,0,No Explanation
316,False,0.11051461219226721,0.5,0,No Explanation
317,False,0.08606152480908873,0.5,0,No Explanation
318,False,0.04600687081770615,0.5,0,No Explanation
319,False,0.05609750767945927,0.5,0,No Explanation
320,False,0.5705129463518537,0.5,1,term:: 36 months from 0.0 to 1.0
320,False,0.5705129463518537,0.5,1,term:: 60 months from 1.0 to 0.0
320,False,0.5705129463518537,0.5,2,purpose::debt_consolidation from 0.0 to 1.0
320,False,0.5705129463518537,0.5,2,purpose::renewable_energy from 1.0 to 0.0
320,False,0.5705129463518537,0.5,3,emp_length::10+ years from 0.0 to 1.0
320,False,0.5705129463518537,0.5,3,emp_length::nan from 1.0 to 0.0
320,False,0.5705129463518537,0.5,4,pub_rec from 0.03571428571428571 to 0.0018928571428571427
320,False,0.5705129463518537,0.5,4,verification_status::Not Verified from 0.0 to 1.0
320,False,0.5705129463518537,0.5,4,verification_status::Source Verified from 1.0 to 0.0
320,False,0.5705129463518537,0.5,5,open_acc from 0.203125 to 0.127984375
320,False,0.5705129463518537,0.5,5,verification_status::Not Verified from 0.0 to 1.0
320,False,0.5705129463518537,0.5,5,verification_status::Source Verified from 1.0 to 0.0
320,False,0.5705129463518537,0.5,6,annual_inc from 0.006903065405503008 to 0.009809259445532452
320,False,0.5705129463518537,0.5,6,verification_status::Not Verified from 0.0 to 1.0
320,False,0.5705129463518537,0.5,6,verification_status::Source Verified from 1.0 to 0.0
321,False,0.19562912282414288,0.5,0,No Explanation
322,False,0.043507535967329855,0.5,0,No Explanation
323,True,0.18101684686440098,0.5,0,No Explanation
324,False,0.09446847269942946,0.5,0,No Explanation
325,False,0.15683280813212025,0.5,0,No Explanation
